PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Sterna, Malgorzata				Sterna, Malgorzata/F-7754-2014	Sterna, Malgorzata/0000-0002-3845-8194			A survey of scheduling problems with late work criteria								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			120	129		10.1016/j.omega.2010.06.006					APR 2011	2011										34	1	0	2	0	35			0305-0483			WOS:000282112200002		
J	Blanco, Victor; Puerto, Justo; Ramos, Ana B.				Blanco, Victor/E-7839-2010; Puerto, Justo/K-3430-2014	Blanco, Victor/0000-0002-7762-6461; Puerto, Justo/0000-0003-4079-8419			Expanding the Spanish high-speed railway network								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			138	150		10.1016/j.omega.2010.05.003					APR 2011	2011										18	0	0	0	0	18			0305-0483			WOS:000282112200004		
J	Bell, John E.; Griffis, Stanley E.; Cunningham, William A., III; Eberlan, Jon A.								Location optimization of strategic alert sites for homeland defense								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			151	158		10.1016/j.omega.2010.05.004					APR 2011	2011										24	3	0	1	0	27			0305-0483			WOS:000282112200005		
J	Hinojosa, M. A.; Marmol, A. M.				Marmol, Amparo/K-3960-2014; Hinojosa, Miguel/K-4564-2014; Marmol, Amparo/N-3175-2019	Marmol, Amparo/0000-0002-0514-5781; Hinojosa, Miguel/0000-0002-7378-8092; Marmol, Amparo/0000-0002-0514-5781			Axial solutions for multiple objective linear problems. An application to target setting in DEA models with preferences								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			159	167		10.1016/j.omega.2010.06.001					APR 2011	2011										12	0	0	0	0	12			0305-0483			WOS:000282112200006		
J	Kaya, Onur				Kaya, Onur/F-7871-2011; cheng, pui sze/U-2757-2017	Kaya, Onur/0000-0001-7249-1126; 			Outsourcing vs. in-house production: a comparison of supply chain contracts with effort dependent demand								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			168	178		10.1016/j.omega.2010.06.002					APR 2011	2011										44	8	0	1	0	51			0305-0483			WOS:000282112200007		
J	Gonzalez-Pachon, Jacinto; Romero, Carlos				Gonzalez-Pachon, Jacinto/F-6493-2010; Gonzalez-Pachon, Jacinto/M-5579-2019; Romero, Carlos/J-4360-2013	Gonzalez-Pachon, Jacinto/0000-0003-0874-8753; Romero, Carlos/0000-0003-0865-9662			The design of socially optimal decisions in a consensus scenario								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			179	185		10.1016/j.omega.2010.06.004					APR 2011	2011										14	0	0	2	0	14			0305-0483			WOS:000282112200008		
J	Vadde, Srikanth; Zeid, Abe; Kamarthi, Sagar V.								Pricing decisions in a multi-criteria setting for product recovery facilities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			186	193		10.1016/j.omega.2010.06.005					APR 2011	2011										33	1	0	1	0	34			0305-0483			WOS:000282112200009		
J	Sawik, Tadeusz				Sawik, Tadeusz/D-1240-2013	Sawik, Tadeusz/0000-0002-6054-550X			Selection of supply portfolio under disruption risks								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			194	208		10.1016/j.omega.2010.06.007					APR 2011	2011										93	2	0	0	0	95			0305-0483			WOS:000282112200010		
J	Souffriau, Wouter; Vansteenwegen, Pieter; Vanden Berghe, Greet; Van Oudheusden, Dirk				Vansteenwegen, Pieter/W-2501-2018; Vanden Berghe, Greet/A-3914-2015	Vansteenwegen, Pieter/0000-0002-5646-669X; Vanden Berghe, Greet/0000-0002-0275-5568			The planning of cycle trips in the province of East Flanders								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			209	213		10.1016/j.omega.2010.05.001					APR 2011	2011										32	0	0	0	0	32			0305-0483			WOS:000282112200011		
J	Nicholls, Miles G.; Cargill, Barbara J.								Establishing best practice university research funding strategies using mixed-mode modelling								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			214	225		10.1016/j.omega.2010.06.003					APR 2011	2011										6	0	0	0	0	6			0305-0483			WOS:000282112200012		
J	Hsieh, Ying-Jiun								Demand switching criteria for multiple products: An inventory cost analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			130	137		10.1016/j.omega.2010.04.004					APR 2011	2011										6	0	0	0	0	6			0305-0483			WOS:000282112200003		
J	Muller-Merbach, Heiner								OR of the people, by the people, for the people								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	2			119	119		10.1016/j.omega.2010.07.006					APR 2011	2011										1	0	0	0	0	1			0305-0483			WOS:000282112200001		
J	Rasmussen, Rasmus								TSP in spreadsheets-A fast and flexible tool								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			51	63		10.1016/j.omega.2010.02.004					JAN 2011	2011										1	0	0	0	1	2			0305-0483			WOS:000282209000007		
J	Papier, Felix; Thonemann, Ulrich W.				Thonemann, Ulrich W/C-4344-2008	Thonemann, Ulrich W/0000-0002-3507-9498			Capacity rationing in rental systems with two customer classes and batch arrivals								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			73	85		10.1016/j.omega.2010.03.002					JAN 2011	2011										8	0	0	0	0	8			0305-0483			WOS:000282209000009		
J	Boctor, Fayez F.; Renaud, Jacques; Cornillier, Fabien				Renaud, Jacques/H-9498-2013; Cornillier, Fabien/A-5561-2009	Renaud, Jacques/0000-0003-3876-5378; Cornillier, Fabien/0000-0002-7240-6830			Trip packing in petrol stations replenishment								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			86	98		10.1016/j.omega.2010.03.003					JAN 2011	2011										10	2	0	0	0	12			0305-0483			WOS:000282209000010		
J	Muller-Merbach, Heiner								Five notions of OR/MS problems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			1	2		10.1016/j.omega.2010.05.002					JAN 2011	2011										1	0	0	0	0	1			0305-0483			WOS:000282209000001		
J	Costa, Alysson M.; Franca, Paulo M.; Lyra Filho, Christiano				Costa, Alysson M/C-2375-2009; Franca, Paulo Morelato/E-5528-2011; Lyra, Christiano/A-5920-2010; Costa, Alysson/G-6953-2019; Inst Cien Matematicas Computacao, ICMC/USP/D-8320-2017	Costa, Alysson M/0000-0002-3135-793X; Franca, Paulo Morelato/0000-0002-0490-5515; Lyra, Christiano/0000-0002-5263-1977; Costa, Alysson/0000-0002-3135-793X; 			Two-level network design with intermediate facilities: An application to electrical distribution systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			3	13		10.1016/j.omega.2010.01.005					JAN 2011	2011										34	0	0	0	0	34			0305-0483			WOS:000282209000002		
J	Chang, Shyr-Juh; Hsiao, Hsing-Chin; Huang, Li-Hua; Chang, Hsihui								Taiwan quality indicator project and hospital productivity growth								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			14	22		10.1016/j.omega.2010.01.006					JAN 2011	2011										50	0	0	4	0	50			0305-0483			WOS:000282209000003		
J	Hua, Zhongsheng; Zhang, Xuemei; Xu, Xiaoyan								Product design strategies in a manufacturer-retailer distribution channel								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			23	32		10.1016/j.omega.2010.02.001					JAN 2011	2011										32	3	0	0	0	34			0305-0483			WOS:000282209000004		
J	Calvete, Herminia I.; Gale, Carmen				Gale, Carmen/F-3129-2016; Calvete, Herminia/K-6483-2014	Gale, Carmen/0000-0002-5630-3719; Calvete, Herminia/0000-0001-7603-9380			On linear bilevel problems with multiple objectives at the lower level								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			33	40		10.1016/j.omega.2010.02.002					JAN 2011	2011										38	4	0	0	0	40			0305-0483			WOS:000282209000005		
J	Feng, Tianjun; Keller, L. Robin; Zheng, Xiaona					Keller, L. Robin/0000-0002-3511-7044			Decision making in the newsvendor problem: A cross-national laboratory study								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			41	50		10.1016/j.omega.2010.02.003					JAN 2011	2011										37	4	0	1	0	41			0305-0483			WOS:000282209000006		
J	Ma, Hong; Miao, Zhaowei; Lim, Andrew; Rodrigues, Brian				RODRIGUES, Brian/D-2161-2010; Lim, Andrew/A-8597-2010	Lim, Andrew/0000-0003-0510-8080			Crossdocking distribution networks with setup cost and time window constraint								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			64	72		10.1016/j.omega.2010.03.001					JAN 2011	2011										33	1	0	0	0	34			0305-0483			WOS:000282209000008		
J	Paradi, Joseph C.; Rouatt, Stephen; Zhu, Haiyan								Two-stage evaluation of bank branch efficiency using data envelopment analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			99	109		10.1016/j.omega.2010.04.002					JAN 2011	2011										103	2	0	1	5	108			0305-0483			WOS:000282209000011		
J	Yang, Shilei; Shi, Chunming Victor; Zhao, Xuan								Optimal ordering and pricing decisions for a target oriented newsvendor								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				39	1			110	115		10.1016/j.omega.2010.04.003					JAN 2011	2011										23	1	0	0	0	24			0305-0483			WOS:000282209000012		
J	Yu, Ming-Miin								Assessment of airport performance using the SBM-NDEA model								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			440	452		10.1016/j.omega.2009.11.003					DEC 2010	2010										85	5	0	2	1	90			0305-0483			WOS:000278282900005		
J	Mueller-Merbach, Heiner								Rational versus emotional intelligence plus wisdom								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			411	412		10.1016/j.omega.2010.04.001					DEC 2010	2010										0	0	0	0	0	0			0305-0483			WOS:000278282900001		
J	Boysen, Nils; Fliedner, Malte					Boysen, Nils/0000-0002-1681-4856			Cross dock scheduling: Classification, literature review and research agenda								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			413	422		10.1016/j.omega.2009.10.008					DEC 2010	2010										141	1	0	0	2	144			0305-0483			WOS:000278282900002		
J	Cook, Wade D.; Liang, Liang; Zhu, Joe				Zhu, Joe/E-7999-2014	Zhu, Joe/0000-0001-6103-080X			Measuring performance of two-stage network structures by DEA: A review and future perspective								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			423	430		10.1016/j.omega.2009.12.001					DEC 2010	2010										185	5	0	9	0	189			0305-0483			WOS:000278282900003		
J	Chen, Liang-Hsuan; Chen, Ying-Che				Chen, Liang-Hsuan/I-8086-2014	Chen, Liang-Hsuan/0000-0002-9974-3423			A multiple-item budget-constraint newsboy problem with a reservation policy								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			431	439		10.1016/j.omega.2009.10.007					DEC 2010	2010										17	3	0	0	0	20			0305-0483			WOS:000278282900004		
J	Liu, John S.; Lu, Wen-Min				Lu, Wen-Min/K-9831-2019; Lu, Wen-Min/A-2837-2012	Lu, Wen-Min/0000-0003-2410-8502; Lu, Wen-Min/0000-0003-2410-8502			DEA and ranking with the network-based approach: a case of R&D performance								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			453	464		10.1016/j.omega.2009.12.002					DEC 2010	2010										45	1	0	1	0	46			0305-0483			WOS:000278282900006		
J	Fagerholt, Kjetil; Christiansen, Marielle; Hvattum, Lars Magnus; Johnsen, Trond A. V.; Vabo, Thor J.					Hvattum, Lars Magnus/0000-0003-0490-9978			A decision support methodology for strategic planning in maritime transportation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			465	474		10.1016/j.omega.2009.12.003					DEC 2010	2010										37	0	0	0	0	37			0305-0483			WOS:000278282900007		
J	Asmild, Mette; Pastor, Jesus T.				Pastor, Jesus/F-3178-2016; Asmild, Mette/L-9035-2014	Pastor, Jesus/0000-0003-3306-1304; Asmild, Mette/0000-0002-7272-1048			Slack free MEA and RDM with comprehensive efficiency measures								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			475	483		10.1016/j.omega.2009.12.004					DEC 2010	2010										31	0	0	0	0	31			0305-0483			WOS:000278282900008		
J	Kao, Chiang								Malmquist productivity index based on common-weights DEA: The case of Taiwan forests after reorganization								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			484	491		10.1016/j.omega.2009.12.005					DEC 2010	2010										49	6	0	2	0	55			0305-0483			WOS:000278282900009		
J	Alminana, M.; Escudero, L. F.; Landete, M.; Monge, J. F.; Rabasa, A.; Sanchez-Soriano, J.				Monge, Juan/F-3885-2016; Sanchez-Soriano, Joaquin/L-4864-2014; Rabasa, Alejandro/H-3269-2015	Monge, Juan/0000-0003-1224-1867; Sanchez-Soriano, Joaquin/0000-0002-0458-2971; Rabasa, Alejandro/0000-0002-6243-9831; Escudero, Laureano F/0000-0002-1196-7124; Landete, Mercedes/0000-0002-5201-0476			WISCHE: A DSS for water irrigation scheduling								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			492	500		10.1016/j.omega.2009.12.006					DEC 2010	2010										16	0	0	6	0	16			0305-0483			WOS:000278282900010		
J	Avkiran, Necmi K.; Morita, Hiroshi								Benchmarking firm performance from a multiple-stakeholder perspective with an application to Chinese banking								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			501	508		10.1016/j.omega.2009.12.007					DEC 2010	2010										33	0	0	0	0	33			0305-0483			WOS:000278282900011		
J	Lee, Ik Sun; Yoon, S. H.								Coordinated scheduling of production and delivery stages with stage-dependent inventory holding costs								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			509	521		10.1016/j.omega.2010.01.001					DEC 2010	2010										18	0	0	0	0	18			0305-0483			WOS:000278282900012		
J	Gribkovskaia, Irina V.; Kovaley, Sergey; Werner, Frank				Werner, Frank/D-5492-2013; Werner, Frank/K-4315-2019	Werner, Frank/0000-0002-0709-3591; Werner, Frank/0000-0002-0709-3591; Gribkovskaia, Irina/0000-0002-0078-3426			Batching for work and rework processes on dedicated facilities to minimize the makespan								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			522	527		10.1016/j.omega.2010.01.002					DEC 2010	2010										13	0	0	1	0	13			0305-0483			WOS:000278282900013		
J	Yang, Suh-Jenq; Yang, Dar-Li				Yang, Dar-Li/J-2146-2012	Yang, Dar-Li/0000-0001-6740-7831			Minimizing the makespan on single-machine scheduling with aging effect and variable maintenance activities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			528	533		10.1016/j.omega.2010.01.003					DEC 2010	2010										88	1	0	1	0	89			0305-0483			WOS:000278282900014		
J	Stewart, Theodor J.				Stewart, Theodor J/E-8192-2013	Stewart, Theodor J/0000-0002-2107-5955			Goal directed benchmarking for organizational efficiency								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	6			534	539		10.1016/j.omega.2010.01.004					DEC 2010	2010										27	0	0	4	0	27			0305-0483			WOS:000278282900015		
J	Casu, Barbara; Girardone, Claudia					Girardone, Claudia/0000-0002-7347-7526			Integration and efficiency convergence in EU banking markets								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		260	267		10.1016/j.omega.2009.08.004					OCT 2010	2010										50	0	0	1	0	50			0305-0483			WOS:000276630700004		
J	Bernad, Cristina; Fuentelsaz, Lucio; Gomez, Jaime				Gomez, Jaime/C-6929-2014; Fuentelsaz, Lucio/B-8776-2011	Gomez, Jaime/0000-0003-0603-5725; Fuentelsaz, Lucio/0000-0002-9002-6727			The effect of mergers and acquisitions on productivity: An empirical application to Spanish banking								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		283	293		10.1016/j.omega.2009.07.005					OCT 2010	2010										10	0	0	0	0	10			0305-0483			WOS:000276630700007		
J	Tsionas, Efthymios G.; Papadakis, Emmanuel N.					Tsionas, Mike/0000-0003-3761-8106			A Bayesian approach to statistical inference in stochastic DEA								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		309	314		10.1016/j.omega.2009.02.003					OCT 2010	2010										22	0	0	1	0	22			0305-0483			WOS:000276630700009		
J	Christodoulakis, George A.; Olupeka, Taiwo								Pricing and momentum of syndicated credit in Europe								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		325	332		10.1016/j.omega.2009.09.008					OCT 2010	2010										1	0	0	0	0	1			0305-0483			WOS:000276630700011		
J	Gutierrez, P. A.; Segovia-Vargas, M. J.; Salcedo-Sanz, S.; Hervas-Martinez, C.; Sanchis, A.; Portilla-Figueras, J. A.; Fernandez-Navarro, F.				Portilla-Figueras, Jose Antonio/G-8633-2013; Hervas-Martinez, Cesar/A-3979-2009; SEGOVIA-VARGAS, MARIA-JESUS/I-3637-2017; Gutierrez, Pedro Antonio/K-6051-2014; Salcedo-Sanz, Sancho/F-3936-2014	Hervas-Martinez, Cesar/0000-0003-4564-1816; SEGOVIA-VARGAS, MARIA-JESUS/0000-0002-6578-8017; Gutierrez, Pedro Antonio/0000-0002-2657-776X; Salcedo-Sanz, Sancho/0000-0002-4048-1676; Fernandez-Navarro, Francisco/0000-0002-5599-6170			Hybridizing logistic regression with product unit and RBF networks for accurate detection and prediction of banking crises								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		333	344		10.1016/j.omega.2009.11.001					OCT 2010	2010										18	1	0	0	1	20			0305-0483			WOS:000276630700012		
J	Adlakha, Veena; Kowalski, Krzysztof; Lev, Benjamin								A branching method for the fixed charge transportation problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		393	397		10.1016/j.omega.2009.10.005					OCT 2010	2010										22	0	0	0	0	22			0305-0483			WOS:000276630700017		
J	Pasiouras, Fotios; Zopounidis, Constantin								Empirical research in the EU banking sector and the financial crisis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		239	240		10.1016/j.omega.2009.11.002					OCT 2010	2010										3	0	0	0	0	3			0305-0483			WOS:000276630700001		
J	Fiordelisi, Franco; Molyneux, Phil					Molyneux, Philip/0000-0001-6210-7418			Total factor productivity and shareholder returns in banking								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		241	253		10.1016/j.omega.2008.07.009					OCT 2010	2010										15	0	0	0	0	15			0305-0483			WOS:000276630700002		
J	Liadaki, Aggeliki; Gaganis, Chrysovalantis								Efficiency and stock performance of EU banks: Is there a relationship?								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		254	259		10.1016/j.omega.2008.09.003					OCT 2010	2010										25	0	0	0	1	25			0305-0483			WOS:000276630700003		
J	Delis, Manthos D.								Competitive conditions in the Central and Eastern European banking systems								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		268	274		10.1016/j.omega.2008.09.002					OCT 2010	2010										23	0	0	0	0	23			0305-0483			WOS:000276630700005		
J	Lozano-Vivas, Ana; Pastor, Jesus T.				Pastor, Jesus/F-3178-2016	Pastor, Jesus/0000-0003-3306-1304			Do performance and environmental conditions act as barriers for cross-border banking in Europe?								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		275	282		10.1016/j.omega.2009.05.002					OCT 2010	2010										11	0	1	0	0	11			0305-0483			WOS:000276630700006		
J	Siriopoulos, Costas; Tziogkidis, Panagiotis				Tziogkidis, Panagiotis/K-2963-2019	Tziogkidis, Panagiotis/0000-0002-5444-7815			How do Greek banking institutions react after significant events?-A DEA approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		294	308		10.1016/j.omega.2009.06.001					OCT 2010	2010										35	0	0	0	0	35			0305-0483			WOS:000276630700008		
J	Demyanyk, Yuliya; Hasan, Iftekhar								Financial crises and bank failures: A review of prediction methods								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		315	324		10.1016/j.omega.2009.09.007					OCT 2010	2010										70	0	0	3	2	70			0305-0483			WOS:000276630700010		
J	Ioannidis, Christos; Pasiouras, Fotios; Zopounidis, Constantin								Assessing bank soundness with classification techniques								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		345	357		10.1016/j.omega.2009.10.009					OCT 2010	2010										28	0	0	0	0	28			0305-0483			WOS:000276630700013		
J	Vanhoucke, Mario				Vanhoucke, Mario/D-8647-2015	Vanhoucke, Mario/0000-0001-6702-3563			Using activity sensitivity and network topology information to monitor project time performance								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		359	370		10.1016/j.omega.2009.10.001					OCT 2010	2010										45	4	0	3	0	48			0305-0483			WOS:000276630700014		
J	Andre, Francisco J.; Herrero, Ines; Riesgo, Laura				HERRERO, INES/H-2084-2015; Riesgo, Laura/A-2923-2012	HERRERO, INES/0000-0002-5511-6399; Riesgo, Laura/0000-0001-5733-0658; Andre, Francisco J./0000-0002-6406-3305			A modified DEA model to estimate the importance of objectives with an application to agricultural economics								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		371	382		10.1016/j.omega.2009.10.002					OCT 2010	2010										38	2	0	1	0	40			0305-0483			WOS:000276630700015		
J	Cha, Young-Ho; Kim, Yeong-Dae				Kim, Yeong-Dae/C-2006-2011				Fire scheduling for planned artillery attack operations under time-dependent destruction probabilities								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		383	392		10.1016/j.omega.2009.10.003					OCT 2010	2010										9	1	0	0	0	10			0305-0483			WOS:000276630700016		
J	Fukuyama, Hirofumi; Weber, William L.				Fukuyama, Hirofumi/J-3294-2012	Fukuyama, Hirofumi/0000-0002-8133-6299			A slacks-based inefficiency measure for a two-stage system with bad outputs								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	5	SI		398	409		10.1016/j.omega.2009.10.006					OCT 2010	2010										136	4	0	2	2	141			0305-0483			WOS:000276630700018		
J	Muller-Merbach, Heiner								The OR/MS process: An orphan? The five sections analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			115	117		10.1016/j.omega.2009.10.004					JUN-AUG 2010	2010										2	0	0	0	0	2			0305-0483			WOS:000273241400001		
J	Ramasesh, Ranga V.								Lot-sizing decisions under limited-time price incentives: A review								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			118	135		10.1016/j.omega.2009.07.002					JUN-AUG 2010	2010										24	0	0	1	2	25			0305-0483			WOS:000273241400002		
J	Yue, Jinfeng; Xia, Yu; Tran, Thuhang								Selecting sourcing partners for a make-to-order supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			136	144		10.1016/j.omega.2009.07.004					JUN-AUG 2010	2010										30	0	0	0	0	30			0305-0483			WOS:000273241400003		
J	Tone, Kaoru; Tsutsui, Miki				Tone, Kaoru/J-6003-2019				Dynamic DEA: A slacks-based measure approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			145	156		10.1016/j.omega.2009.07.003					JUN-AUG 2010	2010										224	7	2	4	1	233			0305-0483			WOS:000273241400004		
J	Syam, Siddhartha S.; Cote, Murray J.								A location-allocation model for service providers with application to not-for-profit health care organizations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			157	166		10.1016/j.omega.2009.08.001					JUN-AUG 2010	2010										51	0	0	1	1	51			0305-0483			WOS:000273241400005		
J	Holsapple, Clyde W.; Lee-Post, Anita				holsapple, c/A-6342-2013	holsapple, c/0000-0002-4934-175X			Behavior-based analysis of knowledge dissemination channels in operations management								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			167	178		10.1016/j.omega.2009.08.002					JUN-AUG 2010	2010										28	0	0	3	0	28			0305-0483			WOS:000273241400006		
J	Sawik, Tadeusz				Sawik, Tadeusz/D-1240-2013	Sawik, Tadeusz/0000-0002-6054-550X			An integer programming approach to scheduling in a contaminated area								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			179	191		10.1016/j.omega.2009.08.003					JUN-AUG 2010	2010										10	0	0	0	0	10			0305-0483			WOS:000273241400007		
J	Tang, Shao-Long; Yan, Hong					YAN, Hong/0000-0002-0699-5470			Pre-distribution vs. post-distribution for cross-docking with transshipments								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			192	202		10.1016/j.omega.2009.09.001					JUN-AUG 2010	2010										20	1	0	0	0	21			0305-0483			WOS:000273241400008		
J	Sawik, Tadeusz				Sawik, Tadeusz/D-1240-2013	Sawik, Tadeusz/0000-0002-6054-550X			Single vs. multiple objective supplier selection in a make to order environment								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			203	212		10.1016/j.omega.2009.09.003					JUN-AUG 2010	2010										52	2	0	1	3	57			0305-0483			WOS:000273241400009		
J	Janiak, Adam; Rudek, Radoslaw				Rudek, Radoslaw/P-2698-2018	Rudek, Radoslaw/0000-0002-5945-4803			A note on a makespan minimization problem with a multi-ability learning effect								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			213	217		10.1016/j.omega.2009.09.004					JUN-AUG 2010	2010										46	0	0	1	0	46			0305-0483			WOS:000273241400010		
J	Kevork, Ilias S.								Estimating the optimal order quantity and the maximum expected profit for single-period inventory decisions								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			218	227		10.1016/j.omega.2009.09.005					JUN-AUG 2010	2010										17	0	0	0	1	18			0305-0483			WOS:000273241400011		
J	Ramanathan, Ramakrishnan; Ramanathan, Usha				Ramanathan, Ramakrishnan/H-5206-2012; Ramanathan, Usha/I-3120-2012	Ramanathan, Ramakrishnan/0000-0002-8861-2209; Ramanathan, Usha/0000-0002-7473-4643			A qualitative perspective to deriving weights from pairwise comparison matrices								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			228	232		10.1016/j.omega.2009.09.002					JUN-AUG 2010	2010										27	0	0	1	0	27			0305-0483			WOS:000273241400012		
J	Chang, Hung-Chi; Ho, Chia-Huei								Exact closed-form solutions for "optimal inventory model for items with imperfect quality and shortage backordering"								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	3-4			233	237		10.1016/j.omega.2009.09.006					JUN-AUG 2010	2010										42	0	0	0	0	42			0305-0483			WOS:000273241400013		
J	Mueller-Merbach, Heiner								Our secret code								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				38	1-2			1	2		10.1016/j.omega.2009.03.001					FEB-APR 2010	2010										2	0	0	0	0	2			0305-0483			WOS:000270701600001		
